,Unnamed: 0,Name,Platform,Year,Genre,Publisher,DateSortie,Studio,Score,Rate,Review,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,GK_licence,GK_distributeur
9114,10064,Pirates: The Legend of Black Kat,PS2,2002.0,Adventure,Electronic Arts,2002-02-01,Westwood Studios,7.2,8.1,,0.07,0.05,0.0,0.02,0.14,,
9115,10065,Fur Fighters: Viggo's Revenge,PS2,2001.0,Action,Acclaim Entertainment,2001-06-01,Bizarre Creations,6.4,7.0,7.0,0.07,0.05,0.0,0.02,0.14,Fur Fighters ,
9116,10066,Krull,2600,1982.0,Action,Atari,,Atari Corporation,,,,0.13,0.01,0.0,0.0,0.14,Krull ,
9117,10067,Yu-Gi-Oh! Monster Capture GB,GB,2000.0,Role-Playing,Konami Digital Entertainment,,Konami,,,,0.0,0.0,0.14,0.0,0.14,Yu Gi Oh! ,
9118,10068,Risen,PC,2009.0,Role-Playing,Deep Silver,2009-10-01,Piranha Bytes,7.7,7.7,244.0,0.0,0.11,0.0,0.03,0.14,Risen,
9119,10069,Top Spin 3,DS,2008.0,Action,D3Publisher,2008-06-01,Pam Development,6.5,6.9,52.0,0.11,0.02,0.0,0.01,0.14,Top Spin,
9120,10070,Zapper: One Wicked Cricket!,GBA,2002.0,Platform,Infogrames,2002-11-01,Atomic Planet Entertainment,5.8,,,0.1,0.04,0.0,0.0,0.14,,
9121,10071,The Da Vinci Code,PS2,2006.0,Action,Take-Two Interactive,2006-05-01,Double Helix Games,5.4,4.0,2.0,0.07,0.05,0.0,0.02,0.14,,
9122,10072,Watch Dogs,WiiU,2014.0,Action,Ubisoft,2014-05-01,Ubisoft Romania,6.2,7.75,26.0,0.08,0.05,0.0,0.01,0.14,,
9123,10073,Mr. Driller: Drill Spirits,DS,2004.0,Puzzle,Nintendo,2004-11-01,Namco,7.0,8.0,1.0,0.08,0.0,0.05,0.01,0.14,Mr. Driller,
9124,10075,Arctic Tale,DS,2007.0,Adventure,Zoo Digital Publishing,2007-10-01,Atomic Planet Entertainment,3.8,8.0,1.0,0.13,0.0,0.0,0.01,0.14,,Zushi Games
9125,10076,Scooby-Doo! Night of 100 Frights,XB,2003.0,Platform,THQ,2003-08-01,THQ,6.6,6.0,1.0,0.11,0.03,0.0,0.01,0.14,Scooby-Doo ,
9126,10077,MX vs. ATV Reflex,DS,2009.0,Racing,THQ,2010-02-01,Rainbow Studios,,7.35,3.0,0.13,0.0,0.0,0.01,0.14,MX vs. ATV,
9127,10078,Anno 1701: Dawn of Discovery,DS,2007.0,Simulation,Touchstone,2008-03-01,Sunflowers Interactive,7.8,7.6,26.0,0.07,0.06,0.0,0.02,0.14,Anno ,KOCH Media France
9128,10079,Chicken Shoot,DS,2007.0,Action,Zoo Digital Publishing,2007-10-01,FrontLine Studios,1.9,0.75,2.0,0.13,0.0,0.0,0.01,0.14,Chicken Shoot ,Zushi Games
9129,10080,Dead to Rights,GC,2002.0,Shooter,Electronic Arts,2002-11-01,Namco,7.7,7.5,,0.11,0.03,0.0,0.0,0.14,Dead to Rights ,Electronic Arts
9130,10082,Sphinx and the Cursed Mummy,GC,2003.0,Action,THQ,2003-11-01,Eurocom Entertainment Software,7.9,6.6,8.0,0.11,0.03,0.0,0.0,0.14,,
9131,10083,Cabela's Outdoor Adventures (2009),PS2,2009.0,Sports,Activision Value,2009-09-01,Sand Grain Studios,,6.6,,0.07,0.05,0.0,0.02,0.14,"""Cabela's """,
9132,10084,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,1998.0,Adventure,Sunsoft,,,,,,0.08,0.05,0.0,0.01,0.14,,
9133,10085,Naruto RPG 2: Chidori vs Rasengan,DS,2005.0,Role-Playing,Tomy Corporation,,,,,,0.0,0.0,0.14,0.0,0.14,,
9134,10086,Destruction Derby Raw,PS,2000.0,Racing,Sony Computer Entertainment,2000-09-01,Studio 33,6.9,6.7,3.0,0.08,0.05,0.0,0.01,0.14,Destruction Derby ,
9135,10087,Project V6,PS,1998.0,Strategy,General Entertainment,,,,,,0.0,0.0,0.13,0.01,0.14,,
9136,10088,Farming Simulator 2012,3DS,2012.0,Action,Excalibur Publishing,,,,,,0.0,0.12,0.0,0.02,0.14,Farming Simulator ,
9137,10089,NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,2008-09-01,EA Tiburon,6.4,7.2,,0.13,0.0,0.0,0.01,0.14,NFL Head Coach ,
9138,10090,World Tour Soccer 2003,PS2,2002.0,Sports,Sony Computer Entertainment,2003-02-01,SCEE London Studio,7.8,8.0,,0.07,0.05,0.0,0.02,0.14,Le Monde des Bleus ,Sony Interactive Entertainment Europe
9139,10091,Akiba's Trip,PSP,2011.0,Adventure,Acquire,,,3.0,5.7,19.0,0.0,0.0,0.14,0.0,0.14,"""Akiba's Trip """,
9140,10092,Bravo Air Race,PS,1997.0,Racing,THQ,,,,,,0.08,0.05,0.0,0.01,0.14,,
9141,10093,Onimusha Essentials,PS2,2008.0,Action,Capcom,2008-11-01,Capcom,,,,0.07,0.05,0.0,0.02,0.14,,
9142,10094,Blazing Angels 2: Secret Missions of WWII,X360,2007.0,Simulation,Ubisoft,2007-08-01,Ubisoft Romania,7.2,7.65,18.0,0.11,0.02,0.0,0.01,0.14,Blazing Angels,Ubisoft
9143,10096,Gundam: The Battle Master,PS,1997.0,Fighting,Namco Bandai Games,,Bandai,,6.0,2.0,0.0,0.0,0.13,0.01,0.14,Mobile Suit Gundam ,
9144,10097,Spyro: A Hero's Tail,XB,2004.0,Platform,Vivendi Games,2004-11-01,Eurocom Entertainment Software,6.4,6.0,2.0,0.11,0.03,0.0,0.01,0.14,Spyro ,
9145,10098,��Shin Chan Flipa en colores!,DS,2007.0,Platform,505 Games,,Millennium Kitchen,,,,0.0,0.0,0.14,0.0,0.14,Crayon Shinchan ,
9146,10099,Just Cause 3,PC,2015.0,Action,Square Enix,2015-12-01,Avalanche Studios,7.4,7.1,42.0,0.03,0.11,0.0,0.01,0.14,Just Cause,
9147,10100,Eternal Poison,PS2,2008.0,Role-Playing,Banpresto,2008-11-01,Flight-Plan,6.5,7.5,2.0,0.07,0.05,0.0,0.02,0.14,,
9148,10101,Lord of the Rings: Tactics,PSP,2005.0,Strategy,Electronic Arts,,,5.0,6.0,2.0,0.11,0.02,0.0,0.02,0.14,Le Seigneur des Anneaux ,
9149,10102,X-Blades,X360,2009.0,Action,SouthPeak Games,2009-05-01,Gaijin Entertainment,5.0,5.45,9.0,0.1,0.02,0.02,0.01,0.14,Blades ,
9150,10103,Gretzky NHL 06,PS2,2005.0,Sports,Sony Computer Entertainment,2005-09-01,Page 44 Studios,6.2,,,0.07,0.05,0.0,0.02,0.14,Wayne Gretzky ,
9151,10104,Gungrave: Overdose,PS2,2004.0,Shooter,Play It,2004-09-01,Seta Corporation,6.8,6.0,1.0,0.07,0.05,0.0,0.02,0.14,Gungrave ,
9152,10105,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011.0,Strategy,Namco Bandai Games,,,,,,0.0,0.0,0.14,0.0,0.14,,
9153,10106,How to Train Your Dragon,X360,2010.0,Action,Activision,2010-03-01,Etranges Libellules,5.8,8.0,,0.11,0.02,0.0,0.01,0.14,,
9154,10107,Your Shape: Fitness Evolved 2013,WiiU,2012.0,Action,Ubisoft,2012-11-01,Blue Byte,7.6,6.5,,0.06,0.07,0.0,0.01,0.14,Your Shape ,
9155,10108,My Fitness Coach: Club,PS3,2011.0,Sports,Ubisoft,,,,,,0.0,0.1,0.0,0.04,0.14,Mon Coach Personnel ,
9156,10109,NBA ShootOut 2002,PS,2001.0,Sports,Sony Computer Entertainment,2001-09-01,989 Sports,5.3,,,0.08,0.05,0.0,0.01,0.14,NBA (Sony) ,
9157,10110,SingStar Vol. 3,PS3,2008.0,Misc,Sony Computer Entertainment,,Team Soho,,,,0.0,0.11,0.0,0.03,0.14,SingStar ,
9158,10111,The Granstream Saga,PS,1997.0,Role-Playing,Sony Computer Entertainment,,Arc Entertainment,,5.8,6.0,0.08,0.05,0.0,0.01,0.14,,Sony Interactive Entertainment Europe
9159,10112,Scene It? Bright Lights! Big Screen!,Wii,2009.0,Misc,Warner Bros. Interactive Entertainment,2009-11-01,Artificial Mind and Movement,5.4,6.2,10.0,0.13,0.0,0.0,0.01,0.14,Scene It ? ,Warner Bros. Interactive Entertainment
9160,10113,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007.0,Role-Playing,Nippon Ichi Software,,Acquire,7.0,6.0,2.0,0.0,0.0,0.13,0.0,0.14,What Did I Do to Deserve This,Koei Tecmo Europe
9161,10114,WCW Backstage Assault,N64,,Action,Unknown,2000-12-01,Kodiak Interactive,4.8,6.0,,0.11,0.03,0.0,0.0,0.14,WCW ,
9162,10115,Micro Machines 64 Turbo,N64,1999.0,Racing,Codemasters,,Codemasters,,7.3,11.0,0.11,0.03,0.0,0.0,0.14,Micro Machines ,
9163,10116,Bassmasters 2000,N64,1999.0,Sports,THQ,,Mass Media,,,,0.11,0.03,0.0,0.0,0.14,Bass Masters Classics ,
9164,10117,Baldur's Gate: Dark Alliance,GC,2002.0,Role-Playing,Virgin Interactive,2002-11-01,High Voltage Software,7.9,7.6,,0.11,0.03,0.0,0.0,0.14,,Black Isle Studios
9165,10119,Bio FREAKS,N64,1998.0,Action,GT Interactive,,,,,,0.11,0.03,0.0,0.0,0.14,,
9166,10120,Eternal Eyes,PS,1999.0,Role-Playing,Sunsoft,,Sunsoft,,4.5,2.0,0.08,0.05,0.0,0.01,0.14,,
9167,10121,Injustice: Gods Among Us,PSV,2013.0,Fighting,Warner Bros. Interactive Entertainment,,NetherRealm Studios,7.0,7.3,46.0,0.11,0.01,0.0,0.02,0.14,,
9168,10122,Fate/Unlimited Codes,PS2,2008.0,Fighting,Capcom,,Cavia,7.0,7.0,9.0,0.0,0.0,0.14,0.0,0.14,Fate/stay night,
9169,10123,Atari's Greatest Hits: Volume 1,DS,2010.0,Misc,Atari,,Code Mystics,,,,0.13,0.0,0.0,0.01,0.14,"""Atari's Greatest Hits """,
9170,10124,The Operative: No One Lives Forever,PS2,2002.0,Shooter,Electronic Arts,2002-04-01,Monolith Productions,6.7,8.3,24.0,0.07,0.05,0.0,0.02,0.14,No One Lives Forever ,Electronic Arts
9171,10125,International Cricket 2010,X360,2010.0,Sports,Codemasters,,Trickstar Games,,,,0.0,0.12,0.0,0.02,0.14,International Cricket (Codemasters) ,
9172,10126,Epidemic,PS,1995.0,Shooter,Sony Computer Entertainment,,Genki,,,,0.02,0.01,0.1,0.01,0.14,Kileak : The Blood ,
9173,10127,Monster House,GC,2006.0,Adventure,THQ,2006-07-01,Artificial Mind and Movement,6.0,,,0.11,0.03,0.0,0.0,0.14,,
9174,10128,Dead or Alive 2,DC,2000.0,Fighting,Acclaim Entertainment,,Tecmo,6.5,7.3,86.0,0.0,0.0,0.14,0.0,0.14,Dead or Alive,Acclaim Entertainment
9175,10129,Buck Fever,Wii,2009.0,Sports,Destineer,2009-11-01,Destineer,,,,0.13,0.0,0.0,0.01,0.14,,
9176,10130,NCAA Basketball Final Four 97,PS,1997.0,Sports,Mindscape,,High Voltage Software,,,,0.08,0.05,0.0,0.01,0.14,NCAA ,
9177,10131,Ecco the Dolphin: Defender of the Future,PS2,2002.0,Adventure,Sony Computer Entertainment,2000-06-01,Appaloosa Interactive,7.1,8.6,27.0,0.07,0.05,0.0,0.02,0.14,Ecco the Dolphin,
9178,10133,Heroes over Europe,X360,2009.0,Simulation,Ubisoft,2009-09-01,Transmission Games,6.2,6.6,16.0,0.1,0.03,0.0,0.01,0.14,Heroes Flight Combat,
9179,10134,The Bombing Islands,PS,1997.0,Platform,Kemco,,,,,,0.08,0.05,0.0,0.01,0.14,,
9180,10135,Earth Defense Force 2: Invaders from Planet Space,PSP,2011.0,Action,D3Publisher,,,,,,0.0,0.0,0.14,0.0,0.14,,
9181,10136,Bejeweled 3,PS3,,Puzzle,Unknown,2011-11-01,PopCap,7.6,7.7,3.0,0.13,0.0,0.0,0.01,0.14,Bejeweled ,
9182,10137,Monster Jam,DS,2007.0,Racing,Activision,2008-05-01,Torus Games,,4.9,4.0,0.13,0.0,0.0,0.01,0.14,Monster Jam ,Digital Bros.
9183,10138,Robots,DS,2005.0,Action,Vivendi Games,2005-04-01,Griptonite Games,,4.5,6.0,0.12,0.01,0.0,0.01,0.14,,
9184,10139,Gyakuten Saiban 2,GBA,2002.0,Action,Capcom,,Capcom,,,,0.0,0.0,0.14,0.0,0.14,Ace Attorney (Phoenix Wright) ,
9185,10140,Godzilla: Save the Earth,XB,2004.0,Fighting,Atari,2004-11-01,"Pipeworks Software, Inc.",6.3,6.0,1.0,0.1,0.03,0.0,0.0,0.14,Godzilla,
9186,10142,Skylanders Giants,3DS,2012.0,Action,Activision,2012-10-01,n-Space,5.9,7.85,11.0,0.12,0.01,0.0,0.01,0.14,Spyro,
9187,10143,Eragon,X360,2006.0,Action,Vivendi Games,2006-11-01,Stormfront Studios,4.8,5.15,26.0,0.12,0.01,0.0,0.01,0.14,,Vivendi Games
9188,10144,Micro Machines,PS2,2002.0,Racing,Atari,2003-03-01,Atari,5.4,7.65,11.0,0.07,0.05,0.0,0.02,0.14,Micro Machines,
9189,10145,Detective Barbie: The Mystery Cruise,PS,1999.0,Adventure,Mattel Interactive,,,,,,0.08,0.05,0.0,0.01,0.14,,
9190,10146,Jim Henson's the Muppets: On With the Show!,GBA,2003.0,Action,TDK Mediactive,,,,,,0.1,0.04,0.0,0.0,0.14,,
9191,10147,Desire,SAT,1997.0,Adventure,Imadio,,Imagio,,,,0.0,0.0,0.14,0.0,0.14,Desire ,
9192,10148,Valhalla Knights: Eldar Saga,Wii,2009.0,Role-Playing,Rising Star Games,2009-09-01,K2,3.5,5.0,3.0,0.1,0.01,0.01,0.01,0.14,Valhalla Knights ,
9193,10149,Lips: I Love The 80s,X360,2010.0,Misc,Microsoft Game Studios,,iNiS,5.0,6.3,4.0,0.0,0.12,0.0,0.02,0.14,Lips ,
9194,10150,Monster Hunter Diary: Poka Poka Airou Village DX,3DS,2015.0,Action,Capcom,,,,,,0.0,0.0,0.14,0.0,0.14,Monster Hunter ,
9195,10151,Frank Thomas Big Hurt Baseball,PS,1996.0,Sports,Acclaim Entertainment,,Realtime Associates,,,,0.08,0.05,0.0,0.01,0.14,,
9196,10152,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005.0,Platform,Disney Interactive Studios,2005-10-01,TOSE,7.1,5.7,,0.1,0.04,0.0,0.0,0.14,,
9197,10153,Power Pro Kun Pocket 8,DS,2005.0,Sports,Konami Digital Entertainment,,Konami,,,,0.0,0.0,0.14,0.0,0.14,Powerful Pro Baseball ,
9198,10154,Sid Meier's Pirates!,XB,2005.0,Strategy,Take-Two Interactive,2005-07-01,Firaxis Games,8.0,7.8,12.0,0.11,0.03,0.0,0.01,0.14,Pirates ! ,
9199,10155,Enclave,XB,2002.0,Adventure,Swing! Entertainment,2002-07-01,Starbreeze,6.6,6.3,10.0,0.11,0.03,0.0,0.01,0.14,Enclave,Atari
9200,10156,Bottom of the 9th,PS,1996.0,Sports,Konami Digital Entertainment,,KCEO,,,,0.08,0.05,0.0,0.01,0.14,Bottom Of The 9th ,
9201,10157,Pro Yaky? Spirits 2014,PS3,2014.0,Sports,Konami Digital Entertainment,,,,,,0.0,0.0,0.14,0.0,0.14,Pro Baseball Spirits ,
9202,10158,Dino Crisis 3,XB,2003.0,Action,Capcom,2003-09-01,Capcom,5.1,5.0,8.0,0.08,0.03,0.03,0.0,0.14,Dino Crisis,
9203,10159,Syberia,DS,2008.0,Action,Mindscape,2002-05-01,Microids,5.2,4.75,23.0,0.1,0.02,0.0,0.01,0.14,Syberia,
9204,10160,Zoobles! Spring to Life!,DS,2011.0,Misc,Activision,2011-11-01,Now Production,,,,0.1,0.02,0.0,0.01,0.14,,
9205,10161,NFL Blitz 20-03,GC,2002.0,Sports,Midway Games,2002-08-01,Point of View,7.2,9.0,1.0,0.11,0.03,0.0,0.0,0.14,NFL Blitz ,
9206,10162,The King of Fighters '94 (CD),NG,1993.0,Fighting,SNK,,SNK,,7.6,31.0,0.0,0.0,0.14,0.0,0.14,The King of Fighters ,
9207,10163,The Walking Dead: Season Two,XOne,2014.0,Adventure,Telltale Games,,Telltale Games,,7.2,142.0,0.08,0.05,0.0,0.01,0.14,The Walking Dead ,
9208,10164,Master Jin Jin's IQ Challenge,DS,2006.0,Misc,505 Games,2007-10-01,Astroll,3.8,,,0.13,0.0,0.0,0.01,0.14,,
9209,10165,The Darkness II,PC,2012.0,Shooter,Take-Two Interactive,2012-02-01,Digital Extremes,7.7,8.15,121.0,0.1,0.03,0.0,0.01,0.14,The Darkness,
9210,10166,Create,X360,2010.0,Action,Electronic Arts,2010-11-01,EA Bright Light,6.0,5.8,,0.1,0.03,0.0,0.01,0.14,,
9211,10167,Karaoke Revolution Glee: Volume 3,X360,2011.0,Misc,Konami Digital Entertainment,2011-11-01,Hijinx Studios,,,,0.13,0.0,0.0,0.01,0.14,,
9212,10168,Barbie Explorer,PS,2001.0,Platform,Unknown,,,,,,0.08,0.05,0.0,0.01,0.14,,
9213,10169,Rango: The Video Game,Wii,2011.0,Action,Electronic Arts,,Behaviour Interactive,5.0,6.0,1.0,0.08,0.04,0.0,0.01,0.14,,
9214,10170,Disney's Chicken Little,XB,2005.0,Platform,Disney Interactive Studios,2005-10-01,Avalanche Software,6.8,,,0.1,0.03,0.0,0.0,0.14,Chicken Little ,
9215,10171,Power Gig: Rise of the SixString,PS3,2010.0,Misc,Unknown,2010-10-01,Seven45 Studios,3.6,2.4,,0.13,0.0,0.0,0.01,0.14,,
9216,10172,Transformers: Prime,WiiU,2012.0,Action,Activision,,Behaviour Interactive,,,,0.09,0.03,0.0,0.01,0.14,TransFormers ,
9217,10173,Agile Warrior F-111X,PS,1995.0,Simulation,Virgin Interactive,,Black Ops Entertainment,,,,0.08,0.05,0.0,0.01,0.14,,
9218,10174,NCIS,X360,2011.0,Adventure,Ubisoft,2011-10-01,Ubisoft,3.5,5.1,21.0,0.1,0.03,0.0,0.01,0.14,,
9219,10175,Jikkyou Powerful Pro Yakyuu Wii,Wii,2007.0,Sports,Konami Digital Entertainment,,Konami,,,,0.0,0.0,0.14,0.0,0.14,,
9220,10176,Reality Fighters,PSV,2012.0,Fighting,Sony Computer Entertainment,2012-03-01,Novarama,5.4,2.0,2.0,0.06,0.06,0.0,0.03,0.14,,
9221,10177,Dynasty Warriors 7: Empires,PS3,2012.0,Action,Ubisoft Annecy,2013-02-01,Omega Force,6.3,7.75,28.0,0.0,0.0,0.14,0.0,0.14,Dynasty Warriors ,
9222,10178,Cabela's African Safari,X360,2006.0,Sports,Activision Value,2006-11-01,FUN Labs,5.3,5.1,,0.13,0.0,0.0,0.01,0.14,"""Cabela's """,
9223,10179,Ben 10 Galactic Racing,DS,2011.0,Racing,D3Publisher,2011-10-01,Tantatus,,,,0.1,0.03,0.0,0.01,0.14,Ben 10 ,
9224,10180,College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,2007-11-01,Visual Concepts,8.2,5.9,,0.13,0.0,0.0,0.01,0.14,,
9225,10181,Super Puzzle Fighter II Turbo,PS,1996.0,Puzzle,Virgin Interactive,1996-11-01,Capcom,8.3,7.3,24.0,0.08,0.05,0.0,0.01,0.14,,
9226,10182,Ninjatown,DS,2008.0,Strategy,SouthPeak Games,2008-10-01,Venan Entertainment,8.0,5.0,1.0,0.12,0.0,0.0,0.01,0.14,Ninjatown ,
9227,10183,Star Wars: Jedi Power Battles,GBA,2002.0,Action,THQ,2002-11-01,HotGen,5.8,4.6,5.0,0.1,0.04,0.0,0.0,0.14,,
9228,10184,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002.0,Fighting,Namco Bandai Games,,syn Sophia,,7.0,1.0,0.04,0.01,0.08,0.0,0.14,Muscleman ,
9229,10185,Hard Rock Casino,PSP,2007.0,Misc,Oxygen Interactive,2003-02-01,Farsight Studios,4.4,4.5,1.0,0.12,0.0,0.0,0.01,0.14,,
9230,10186,Space Venus starring Morning Musume,PS2,2001.0,Misc,Sony Music Entertainment,,Sony Interactive Entertainment,,,,0.0,0.0,0.14,0.0,0.14,,
9231,10187,To Heart,PS,1999.0,Adventure,Aqua Plus,,,,,,0.0,0.0,0.13,0.01,0.14,To Heart ,
9232,10188,Wild ARMs XF,PSP,2007.0,Role-Playing,505 Games,2008-03-01,Media.Vision,6.4,6.3,7.0,0.07,0.0,0.06,0.01,0.14,Wild Arms ,Digital Bros.
9233,10189,Doukyuusei,TG16,1995.0,Adventure,NEC,,Nec Interchannel,,,,0.0,0.0,0.14,0.0,0.14,D��kyǯsei ,
9234,10190,RockMan & Forte,SNES,1998.0,Platform,Capcom,,Capcom,,7.4,7.0,0.0,0.0,0.14,0.0,0.14,Mega Man ,
9235,10191,Persona 4: Arena Ultimax,PS3,2014.0,Fighting,Atlus,,Arc System Works,7.0,6.9,13.0,0.0,0.01,0.13,0.0,0.14,,
9236,10192,NBA 2K13,WiiU,2012.0,Sports,Take-Two Interactive,2012-10-01,Visual Concepts,8.5,7.35,6.0,0.08,0.04,0.0,0.01,0.14,NBA 2K,
9237,10193,Science Papa,Wii,2009.0,Misc,Activision,2009-07-01,Activision,,,,0.12,0.01,0.0,0.01,0.14,Fun4All ,
9238,10194,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,2005.0,Action,Konami Digital Entertainment,,,,7.4,5.0,0.0,0.04,0.1,0.0,0.14,Yu Gi Oh! ,
9239,10195,MySims Collection,Wii,2010.0,Misc,Electronic Arts,2010-11-01,Full Fat,,,,0.13,0.0,0.0,0.01,0.14,,
9240,10196,Cities: Skylines,PC,2015.0,Simulation,Paradox Interactive,2015-03-01,Colossal Order,8.5,8.25,99.0,0.0,0.13,0.0,0.01,0.14,Cities : Skylines,
9241,10198,Football Manager 2012,PSP,2011.0,Sports,Sega,,Sports Interactive,8.0,7.9,27.0,0.0,0.1,0.0,0.04,0.14,Football Manager,
9242,10199,Ape Escape Academy (jp sales),PSP,2004.0,Misc,Sony Computer Entertainment,,Shift,4.0,4.0,1.0,0.0,0.0,0.13,0.0,0.14,Ape Escape ,
9243,10200,FIFA 06 Soccer,GC,2005.0,Sports,Electronic Arts,,,3.0,6.1,22.0,0.11,0.03,0.0,0.0,0.14,FIFA EA Sports ,Electronic Arts
9244,10201,Rayman Arena,GC,2002.0,Racing,Ubisoft,2002-09-01,Ubisoft,6.0,5.7,13.0,0.11,0.03,0.0,0.0,0.14,Rayman ,
9245,10202,PaRappa The Rapper,PSP,2006.0,Misc,Sony Computer Entertainment,2007-07-01,Epics,6.7,6.5,4.0,0.1,0.0,0.02,0.01,0.14,PaRappa The Rapper,
9246,10203,4x4 EVO 2,GC,2002.0,Racing,Vivendi Games,2002-09-01,Terminal Reality,5.6,8.2,,0.11,0.03,0.0,0.0,0.14,4x4 Evolution ,
9247,10204,X-Blades,PS3,2009.0,Action,SouthPeak Games,2009-05-01,Gaijin Entertainment,5.0,6.1,13.0,0.07,0.03,0.02,0.02,0.14,Blades ,
9248,10205,Pro Yakyuu Netsu Star 2006,PS2,2006.0,Sports,Namco Bandai Games,,,,,,0.0,0.0,0.14,0.0,0.14,Nechǯ ! Pro Baseball ,
9249,10206,The History Channel: Civil War - A Nation Divided,X360,2006.0,Shooter,Activision,2006-11-01,Cauldron Ltd.,5.3,6.7,,0.13,0.0,0.0,0.01,0.14,The History Channel ,
9250,10207,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010.0,Role-Playing,Nippon Ichi Software,,Nippon Ichi Software,,8.0,3.0,0.07,0.0,0.06,0.01,0.14,,
9251,10208,Cyber Sled,PS,1995.0,Action,Sony Computer Entertainment,,Namco,,,,0.0,0.0,0.13,0.01,0.14,,
9252,10209,Puyo Puyo!! 20th Anniversary,DS,2011.0,Puzzle,Sega,,,,7.0,1.0,0.0,0.0,0.14,0.0,0.14,Puyo Puyo ,
9253,10210,Famista Returns,3DS,2015.0,Sports,Namco Bandai Games,,,,,,0.0,0.0,0.14,0.0,0.14,Family Stadium ,
9254,10211,Bust-A-Move Deluxe,PSP,2006.0,Puzzle,505 Games,2006-04-01,Taito Corporation,6.7,7.0,2.0,0.13,0.0,0.0,0.01,0.14,,Codemasters
9255,10212,I Spy: Universe,DS,2010.0,Puzzle,Scholastic Inc.,2010-06-01,Big Blue Bubble Inc.,,,,0.13,0.0,0.0,0.01,0.14,I Spy ,
9256,10213,Shining Soul,GBA,2002.0,Role-Playing,Atari,2003-09-01,Next Entertainment,5.8,6.0,8.0,0.03,0.01,0.09,0.0,0.14,,
9257,10214,Littlest Pet Shop: Spring,DS,2009.0,Simulation,Electronic Arts,2009-03-01,Electronic Arts,,6.0,1.0,0.12,0.0,0.0,0.01,0.14,Littlest Pet Shop ,
9258,10215,The Amazing Race,Wii,2010.0,Misc,Ubisoft,2010-11-01,Ludia Inc.,,,,0.13,0.0,0.0,0.01,0.14,,
9259,10216,Alvin and the Chipmunks,DS,2007.0,Misc,Brash Entertainment,2007-12-01,Sensory Sweep,,,,0.12,0.0,0.0,0.01,0.14,Alvin et les Chipmunks ,Eidos Interactive
9260,10217,Far Cry: Primal,PC,2016.0,Action,Ubisoft,2016-02-01,Ubisoft Montreal,7.4,7.6,71.0,0.04,0.09,0.0,0.01,0.14,Far Cry ,
9261,10218,Bejeweled 3,X360,,Puzzle,Unknown,2011-10-01,PopCap,7.8,7.7,3.0,0.13,0.0,0.0,0.01,0.14,Bejeweled ,
9262,10219,Need for Speed Underground 2,DS,2005.0,Racing,Electronic Arts,2004-11-01,EA Canada,6.5,8.3,55.0,0.11,0.02,0.0,0.01,0.14,Need For Speed ,
9263,10220,Dead Rising 2,PC,2010.0,Action,Capcom,2010-08-01,Blue Castle Games,7.8,7.15,156.0,0.1,0.02,0.0,0.01,0.14,Dead Rising,
9264,10221,Let's Cheer,X360,2011.0,Misc,Take-Two Interactive,2011-11-01,Cat Daddy Games,,,,0.12,0.0,0.0,0.01,0.14,,
9265,10222,Happy Feet,Wii,2006.0,Action,Midway Games,2006-11-01,Artificial Mind and Movement,4.6,5.55,7.0,0.12,0.0,0.0,0.01,0.14,,
9266,10223,In the Hunt,PS,1995.0,Shooter,THQ,,Irem Software,,8.4,9.0,0.03,0.02,0.07,0.01,0.14,,
9267,10224,Daytona USA Championship Circuit Edition,SAT,1995.0,Racing,Sega,,Sega-AM2,,7.9,8.0,0.0,0.0,0.14,0.0,0.14,Daytona USA ,
9268,10225,Major League Baseball 2K8,Wii,2008.0,Sports,Take-Two Interactive,2008-03-01,Kush Games,6.3,7.6,,0.13,0.0,0.0,0.01,0.14,Major League Baseball 2K ,
9269,10226,Marvel vs. Capcom 2: New Age of Heroes,XB,2002.0,Fighting,Capcom,,Capcom,8.0,7.7,111.0,0.09,0.03,0.01,0.0,0.14,,
9270,10227,SNK vs. Capcom: The Match of the Millennium,PS2,2006.0,Fighting,Sega,,SNK,,9.1,11.0,0.0,0.02,0.0,0.12,0.14,Capcom vs SNK ,
9271,10228,BlazBlue: Chrono Phantasma Extend,PS4,2015.0,Action,PQube,2015-06-01,Arc System Works,8.0,7.3,15.0,0.07,0.03,0.02,0.02,0.14,Blazblue ,
9272,10229,Alone in the Dark: Inferno,PS3,2008.0,Adventure,Atari,2008-11-01,Eden Studios,6.9,4.8,55.0,0.09,0.03,0.0,0.02,0.14,Alone in the Dark ,
9273,10230,Rogue Warrior,PS3,2009.0,Shooter,Bethesda Softworks,2009-11-01,Rebellion,2.7,4.6,47.0,0.11,0.02,0.0,0.01,0.14,,Namco Bandai Partners
